mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
71	71	421/4	421/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	589				
71	71	211/2	211/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	590				
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	591				
71	71	106	106	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	592				
71	71	425/4	425/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	593				
71	71	105	105	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	594				
72	72	213/2	213/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	595				
72	72	427/4	427/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	596				
72	72	107	107	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	597				
72	72	429/4	429/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	598				
72	72	215/2	215/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	599				
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	600				
72	72	213/2	213/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	601				
72	72	213/2	213/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	602				
72	72	107	107	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	603				
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	604				
73	73	108	108	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	605				
73	73	433/4	433/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	606				
73	73	217/2	217/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	607				
73	73	435/4	435/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	608				
73	73	109	109	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	609				
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	610				
73	73	108	108	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	611				
73	73	108	108	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	612				
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	613				
73	73	109	109	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	614				
74	74	219/2	219/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	615	ornamentTrill			
74	74	439/4	439/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	616				
74	74	879/8	879/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	617				
74	74	110	110	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	618				
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	619				
74	74	221/2	221/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	620				
74	74	443/4	443/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	621				
74	74	219/2	219/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	622				
74	74	110	110	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	623				
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	624				
75	75	111	111	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	625				
75	75	445/4	445/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	626				
75	75	223/2	223/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	627				
75	75	447/4	447/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	628				
75	75	112	112	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	629				
75	75	449/4	449/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	630				
75	75	111	111	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	631				
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	632				
75	75	112	112	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	633				
76	76	225/2	225/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	634				
76	76	225/2	225/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	635				
76	76	451/4	451/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	636				
76	76	113	113	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	637				
76	76	453/4	453/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	638				
76	76	227/2	227/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	639				
76	76	455/4	455/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	640				
77	77	114	114	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	641				
77	77	457/4	457/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	642				
77	77	229/2	229/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	643				
77	77	459/4	459/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	644				
77	77	115	115	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	645				
77	77	461/4	461/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	646				
77	77	114	114	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	647				
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	648				
77	77	115	115	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	649				
78	78	231/2	231/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	650				
78	78	463/4	463/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	651				
78	78	116	116	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	652				
78	78	465/4	465/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	653				
78	78	233/2	233/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	654				
78	78	467/4	467/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	655				
78	78	231/2	231/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	656				
78	78	116	116	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	657				
78	78	233/2	233/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	658				
79	79	117	117	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	659				
79	79	469/4	469/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	660				
79	79	235/2	235/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	661				
79	79	471/4	471/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	662				
79	79	118	118	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	663				
79	79	473/4	473/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	664				
79	79	117	117	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	665				
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	666				
79	79	118	118	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	667				
80	80	237/2	237/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	668				
80	80	475/4	475/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	669				
80	80	119	119	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	670				
80	80	477/4	477/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	671				
80	80	239/2	239/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	672				
80	80	479/4	479/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	673				
80	80	237/2	237/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	674				
80	80	119	119	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	675				
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	676				
81	81	120	120	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	677				
81	81	481/4	481/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	678				
81	81	241/2	241/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	679				
81	81	483/4	483/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	680				
81	81	121	121	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	681				
81	81	485/4	485/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	682				
81	81	120	120	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	683				
81	81	241/2	241/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	684				
81	81	121	121	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	685				
82	82	243/2	243/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	686				
82	82	487/4	487/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	687				
82	82	122	122	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	688				
82	82	489/4	489/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	689				
82	82	245/2	245/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	690				
82	82	491/4	491/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	691				
82	82	243/2	243/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	692				
82	82	122	122	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	693				
82	82	245/2	245/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	694				
83	83	123	123	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	695				
83	83	493/4	493/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	696				
83	83	247/2	247/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	697				
83	83	495/4	495/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	698				
83	83	124	124	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	699				
83	83	497/4	497/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	700				
83	83	123	123	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	701				
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	702				
83	83	124	124	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	703				
84	84	249/2	249/2	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	704				
84	84	249/2	249/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	705				
84	84	249/2	249/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	706				
84	84	125	125	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	707				
84	84	251/2	251/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	708				
85	85	126	126	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	709				
85	85	505/4	505/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	710				
85	85	253/2	253/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	711				
85	85	507/4	507/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	712				
85	85	127	127	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	713				
85	85	509/4	509/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	714				
85	85	126	126	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	715				
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	716				
85	85	127	127	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	717				
86	86	255/2	255/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	718				
86	86	511/4	511/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	719				
86	86	128	128	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	720				
86	86	513/4	513/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	721				
86	86	257/2	257/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	722				
86	86	515/4	515/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	723				
86	86	255/2	255/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	724				
86	86	128	128	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	725				
86	86	257/2	257/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	726				
87	87	129	129	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	727				
87	87	517/4	517/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	728				
87	87	259/2	259/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	729				
87	87	519/4	519/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	730				
87	87	130	130	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	731				
87	87	521/4	521/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	732				
87	87	129	129	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	733				
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	734				
87	87	130	130	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	735				
88	88	261/2	261/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	736				
88	88	523/4	523/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	737				
88	88	131	131	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	738				
88	88	525/4	525/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	739				
88	88	263/2	263/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	740				
88	88	527/4	527/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	741				
88	88	261/2	261/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	742				
88	88	131	131	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	743				
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	744				
89	89	132	132	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	745				
89	89	529/4	529/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	746				
89	89	265/2	265/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	747				
89	89	531/4	531/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	748				
89	89	133	133	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	749				
89	89	533/4	533/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	750				
89	89	132	132	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	751				
89	89	529/4	529/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	752				
89	89	265/2	265/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	753				
89	89	531/4	531/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	754				
89	89	133	133	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	755				
89	89	533/4	533/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	756				
90	90	267/2	267/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	757				
90	90	535/4	535/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	758				
90	90	134	134	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	759				
90	90	537/4	537/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	760				
90	90	269/2	269/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	761				
90	90	539/4	539/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	762				
90	90	267/2	267/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	763				
90	90	535/4	535/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	764				
90	90	134	134	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	765				
90	90	537/4	537/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	766				
90	90	269/2	269/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	767				
90	90	539/4	539/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	768				
91	91	135	135	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	769				
91	91	541/4	541/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	770				
91	91	271/2	271/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	771				
91	91	543/4	543/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	772				
91	91	136	136	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	773				
91	91	545/4	545/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	774				
91	91	135	135	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	775				
91	91	271/2	271/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	776				
91	91	136	136	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	777				
92	92	273/2	273/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	778				
92	92	547/4	547/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	779				
92	92	137	137	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	780				
92	92	273/2	273/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	781				
92	92	137	137	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	782				
92	92	275/2	275/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	783				
93	93	138	138	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	784				
93	93	553/4	553/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	785				
93	93	277/2	277/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	786				
93	93	555/4	555/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	787				
93	93	139	139	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	788				
93	93	557/4	557/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	789				
93	93	138	138	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	790				
93	93	277/2	277/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	791				
93	93	139	139	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	792				
94	94	279/2	279/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	793				
94	94	559/4	559/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	794				
94	94	140	140	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	795				
94	94	279/2	279/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	796				
94	94	140	140	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	797				
94	94	281/2	281/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	798				
95	95	141	141	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	799				
95	95	565/4	565/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	800				
95	95	283/2	283/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	801				
95	95	567/4	567/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	802				
95	95	142	142	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	803				
95	95	569/4	569/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	804				
95	95	141	141	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	805				
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	806				
95	95	142	142	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	807				
96	96	285/2	285/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	808				
96	96	571/4	571/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	809				
96	96	143	143	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	810				
96	96	573/4	573/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	811				
96	96	287/2	287/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	812				
96	96	575/4	575/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	813				
96	96	285/2	285/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	814				
97	97	144	144	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	815				
97	97	577/4	577/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	816				
97	97	289/2	289/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	817				
97	97	579/4	579/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	818				
97	97	145	145	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	819				
97	97	581/4	581/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	820				
98	98	291/2	291/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	821				
98	98	146	146	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	822				
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	823				
98	98	291/2	291/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	824				
98	98	583/4	583/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	825				
98	98	146	146	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	826				
98	98	585/4	585/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	827				
98	98	293/2	293/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	828				
98	98	587/4	587/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	829				
99	99	147	147	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	830				
99	99	147	147	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	831				
